,id,category,original_text,simple_text,source,collector,preprocessing_text
453,454,,"이전에 조영제 부작용을 경험하였거나, 평소 특이체질이거나 과민반응이 발생한 적이 있다면 검사 전 반드시 의료진에게 알려야 합니다.",예전에 검사약에 문제가 있었거나 체질이 예민하면 꼭 병원에 알려주세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=39,조아람,이전 조영 제 부작용 경험 거나 평소 특이 체질 거나 과민 반응 발생 적 다면 검사 전 반드시 의료진 알리
454,455,,"검사 후 일시적으로 감염, 통증 등이 나타날 수 있습니다.",검사 후 잠깐 아프거나 감염될 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=39,조아람,검사 후 일시 감염 통증 나타나 있
455,456,,증상이 지속될 경우 의료진에게 알려야 합니다.,증상이 계속되면 병원에 알려주세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=39,조아람,증상 지속 경우 의료진 알리
456,457,,전립선특이항원 수치가 증가될 수 있으므로 검체 채취 전 24시간 동안 사정을 피해야 합니다.,정확한 검사를 위해 검사 24시간 전엔 사정을 피하세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=137,조아람,전립선 특이 항원 수치 증가 있 으므로 검체 채취 전 시간 동안 사정 피하
457,458,,"직장수지검사나 전립선 조직검사, 전립선 절제로 인해 전립선특이항원 수치가 상승될 수 있으므로 전립선특이항원 검사는 이러한 검사를 시행하기 전에 수행해야 합니다.",전립선 관련 검사를 받으면 수치가 올라갈 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=137,조아람,직장 수지 검사 나 전립선 조직 검사 전립선 절제 인하 전립선 특이 항원 수치 상승 있 으므로 전립선 특이 항원 검사 이러 검사 시행 전 수행
458,459,,"전립선암이라 하더라도 암세포들이 전립선특이항원을 많이 생산하지 않을 수 있고, 전립선특이항원가 존재하더라도 양이 적어 결과가 음성으로 나올 수 있으므로 전립선특이항원 검사로 모든 전립선암을 검출할 수 있는 것은 아닙니다.","전립선암이 있어도 수치가 낮을 수 있고, 수치가 암의 심한 정도를 꼭 나타내는 건 아니에요.",https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=137,조아람,전립선암 더라도 암 세포 전립선 특이 항원 많이 생산 있 전립선 특이 항원 가 존재 더라도 양 적 결과 음성 나오 있 으므로 전립선 특이 항원 검사 모든 전립선암 검출 있
459,460,,"전립선특이항원의 증가는 전립선암 뿐만 아니라 전립선염, 전립선 비대증에도 나타나므로 전립선특이항원 수치 증가만으로 전립선암을 진단할 수 없으며 암 진단을 위해서는 전문의의 진료를 통한 추가적인 검사가 필요합니다.","수치가 높다고 다 암은 아니고, 염증이나 전립선이 커져도 그런 수치가 나올 수 있어요.",https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=137,조아람,전립선 특이 항원 증가 전립선암 뿐 전립선염 전립선 비대증 나타나 므로 전립선 특이 항원 수치 증가 전립선암 진단 으며 암 진단 전문의 진료 추가 검사 필요
460,461,,"조영제 주입 시 일부 환자에서 화끈거림, 통증, 가려움, 호흡곤란, 저혈압, 쇼크 등의 부작용이 생길 수 있습니다.",검사약을 넣을 때 일부 사람은 숨이 차거나 쇼크가 올 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=18,조아람,조영제 주입 시 일부 환자 화끈거리 통증 가려움 호흡곤란 저 혈압 쇼크 부작용 생기 있
461,462,,"이전에 조영제 부작용이나 과민반응을 경험한 적이 있거나 평소 특이체질인 경우, 반드시 검사 전에 이를 의료진에게 알리도록 합니다.",이전에 검사약에 이상이 있었거나 예민한 체질이면 미리 병원에 꼭 알려주세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=18,조아람,이전 조영 제 부작용 나 과민 반응 경험 적 거나 평소 특이 체질 경우 반드시 검사 전 의료진 알리 도록
462,463,,"검사 후 일시적으로 출혈, 감염, 통증 등이 나타날 수 있습니다.",검사 후에 잠깐 피가 나거나 아프고 감염이 될 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=18,조아람,검사 후 일시 출혈 감염 통증 나타나 있
463,464,,증상이 지속될 경우 의료진에게 알려야 합니다.,증상이 계속되면 꼭 병원에 알려주세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=18,조아람,증상 지속 경우 의료진 알리
464,465,,"조영제 주입 시 일부 환자에서 화끈거림, 통증, 가려움, 호흡곤란, 저혈압, 쇼크 등의 부작용이 생길 수 있습니다.",검사약을 넣을 때 뜨겁거나 숨이 차고 드물게 기절할 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=20,조아람,조영제 주입 시 일부 환자 화끈거리 통증 가려움 호흡곤란 저 혈압 쇼크 부작용 생기 있
465,466,,"이전에 조영제 부작용을 경험하였거나, 평소 특이체질이거나 과민반응이 발생한 적이 있다면 검사 전 반드시 의료진에게 알려야 합니다.",예전에 검사약에 반응했거나 체질이 예민하면 미리 병원에 알려주세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=20,조아람,이전 조영 제 부작용 경험 거나 평소 특이 체질 거나 과민 반응 발생 적 다면 검사 전 반드시 의료진 알리
466,467,,X-선을 이용한 검사로 임신부이거나 임신 가능성이 있는 경우 의료진과 상의 후 검사 여부를 결정하여야 합니다.,엑스레이를 사용하는 검사라서 임신 중이거나 가능성이 있으면 의사와 먼저 상의해야 해요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=20,조아람,선 이용 검사 임신부 거나 임신 가능 경우 의료진 상의 후 검사 여부 결정
467,468,,"검사 후 일시적으로 감염, 통증 등이 나타날 수 있습니다.",검사 후 아프거나 감염될 수 있지만 대부분 괜찮아져요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=20,조아람,검사 후 일시 감염 통증 나타나 있
468,469,,증상이 지속될 경우 의료진에게 알려야 합니다,증상이 오래가면 꼭 병원에 알려주세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=20,조아람,증상 지속 경우 의료진 알리
469,470,,"검사 전에 지나치게 크게 소리를 지르거나, 큰 소리를 듣지 않도록 합니다.",검사 전에는 큰 소리를 지르거나 듣지 않도록 조심하세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=3,조아람,검사 전 지나치 크 소리 지르 거나 크 소리 듣 도록
470,471,,검사를 시행할 때에는 소음이 없는 상태에서 검사를 진행합니다.,검사는 조용한 곳에서 해야 정확하게 할 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=3,조아람,검사 시행 소음 상태 검사 진행
471,472,,검사에 집중하지 않고 움직이거나 침을 삼키는 등의 행동을 하는 경우 검사 결과가 부정확할 수 있습니다.,검사 중 움직이거나 침을 삼키면 결과가 정확하지 않을 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=3,조아람,검사 집중 움직이 거나 침 삼키 행동 경우 검사 결과 부 정확 있
472,473,,신생아 청각선별검사는 비교적 조용한 환경에서 시행하여야 합니다.,아기 청각검사는 조용한 곳에서 해야 정확해요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=27,조아람,신생아 청각 선별 검사 비교적 조용 환경 시행
473,474,,자동청성뇌간반응 검사는 수면 중에 검사가 시행되어야 하며 이음향방사검사는 울지 않으면 검사를 진행할 수 있습니다.,아기가 잘 때나 울지 않고 조용할 때 검사해야 정확해요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=27,조아람,자동 청 뇌간 반응 검사 수면 검사 시행 이음향방사 검사 울 으면 검사 진행 있
474,475,,외이도 안의 태지나 이물질이 있을 경우 위양성이 나타날 수 있으므로 생후 12시간은 지난 후 시행할 것을 권장합니다.,귀에 이물질이 있으면 검사 결과가 다르게 나올 수 있어요. 태어난 지 12시간 지난 후 검사하는 게 좋아요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=27,조아람,외이도 안 태지 나 이물질 경우 위 양성 나타나 있 으므로 생후 시간 지나 후 시행 권장
475,476,,시력표를 이용한 시력검사는 간단하게 시행할 수 있는 검사이나 피검자의 성향과 행동에 따라 검사 결과가 바뀔 수 있어 정확도가 떨어질 수 있습니다.,시력검사는 쉬운 검사지만 아이가 잘 집중하지 않으면 결과가 달라질 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=48,조아람,시력표 이용 시력 검사 간단 시행 있 검사 나 피검자 성향 행동 검사 결과 바뀌 있 정확도 떨어지 있
476,477,,안구적 질환이나 시력장애로 인해 정확한 진단이 필요한 경우 추가적인 검사를 진행할 수 있습니다.,눈에 병이 있거나 시력이 안 좋으면 추가 검사가 필요할 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=48,조아람,안구 질환 이나 시력 장애 인하 정확 진단 필요 경우 추가 검사 진행 있
477,478,,"검사를 시행한 관절 부위는 12시간 정도 휴식을 취하는 것이 관절의 회복에 도움이 되며, 부종이 있을 경우 얼음찜질을 시행합니다.",관절 검사를 한 부위는 반나절 정도 쉬게 해주는 게 좋아요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=7,조아람,검사 시행 관절 부위 시간 정도 휴식 취하 관절 회복 도움 부종 경우 얼음 찜 질 시행
478,479,,"검사 후 검사 부위의 통증, 열감, 부종 등이 지속되거나 심해질 경우 감염이나 혈관 손상, 신경 손상을 의심할 수 있으므로 즉시 병원으로 내원하도록 합니다.",검사 부위가 계속 아프거나 붓고 열이 나면 감염일 수 있으니 병원에 알려주세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=7,조아람,검사 후 검사 부위 통증 열 감 부종 지속 거나 심하 경우 감염 이나 혈관 손상 신경 손상 의심 있 으므로 즉시 병원 내원 도록
479,480,,검사 중 주입한 공기로 인해 검사 후 일시적으로 관절에서 소리가 날 수 있습니다.,검사 중 넣은 공기 때문에 관절에서 뚝뚝 소리가 날 수 있어요. 대부분 괜찮아요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=7,조아람,검사 주입 공기 인하 검사 후 일시 관절 소리 나 있
480,481,,"조영제 주입 시 일부 환자에서 화끈거림, 통증, 가려움, 호흡곤란, 저혈압, 쇼크 등의 부작용이 생길 수 있습니다.","검사약을 넣으면 가렵거나 숨이 차고, 심하면 기절할 수 있어요.",https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=7,조아람,조영제 주입 시 일부 환자 화끈거리 통증 가려움 호흡곤란 저 혈압 쇼크 부작용 생기 있
481,482,,"이전에 조영제 부작용이나 과민반응을 경험한 적이 있거나 평소 특이체질인 경우, 반드시 검사 전에 이를 의료진에게 알리도록 합니다.",검사약에 부작용 있었거나 체질이 예민한 분은 미리 병원에 말해주세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=7,조아람,이전 조영 제 부작용 나 과민 반응 경험 적 거나 평소 특이 체질 경우 반드시 검사 전 의료진 알리 도록
482,483,,근전도 결과에 영향을 미칠 수 있으므로 검사 전 무리한 활동이나 운동은 자제해야 합니다.,근전도 검사를 정확히 하려면 검사 전 심한 운동은 하지 마세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=34,조아람,근전도 결과 영향 미치 있 으므로 검사 전 무리 활동 이나 운동 자제
483,484,,침근전도 검사의 경우 검사자의 지시에 따르지 않고 움직이게 되면 부상으로 이어질 수 있으므로 주의해야 합니다.,바늘로 검사할 땐 움직이면 다칠 수 있어요. 의료진 말에 잘 따라주세요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=34,조아람,침 근전도 검사 경우 검사자 지시 움직이 부상 이어지 있 으므로 주의
484,485,,침근전도 검사의 경우 바늘을 삽입한 부위의 통증 및 출혈이 발생할 수 있습니다.,바늘이 들어간 부위가 아프거나 피가 날 수 있어요.,https://www.amc.seoul.kr/asan/healthinfo/management/managementDetail.do?managementId=34,조아람,침 근전도 검사 경우 바늘 삽입 부위 통증 및 출혈 발생 있
